,year,boat_type,section_code,race_number,order,team,500m,1000m,1500m,2000m,lane,qualify
23908,2021,m2-,HeatC組,29,6,同志社大学 ,01:49.95,03:49.45,05:50.36,07:53.16,5,
23909,2021,m2-,HeatC組,29,6,同志社大学 ,01:49.95,03:49.45,05:50.36,07:53.16,5,
23910,2021,m2-,HeatD組,30,6,京都大学 ,01:52.62,03:52.25,05:50.30,07:47.58,6,
23911,2021,m2-,HeatD組,30,6,京都大学 ,01:52.62,03:52.25,05:50.30,07:47.58,6,
23912,2021,m2-,HeatD組,30,6,京都大学 ,01:52.62,03:52.25,05:50.30,07:47.58,6,
23913,2021,m2-,HeatD組,30,6,京都大学 ,01:52.62,03:52.25,05:50.30,07:47.58,6,
23914,2021,m2-,HeatD組,30,6,京都大学 ,01:52.62,03:52.25,05:50.30,07:47.58,6,
23915,2021,m2-,HeatD組,30,6,京都大学 ,01:52.62,03:52.25,05:50.30,07:47.58,6,
23916,2021,m2-,RepechageA組,70,, ,,,,,,
23917,2021,m2-,RepechageA組,70,, ,,,,,,
23918,2021,m2-,RepechageA組,70,, ,,,,,,
23919,2021,m2-,RepechageA組,70,, ,,,,,,
23920,2021,m2-,RepechageA組,70,, ,,,,,,
23921,2021,m2-,RepechageA組,70,, ,,,,,,
23922,2021,m2-,RepechageB組,71,, ,,,,,,
23923,2021,m2-,RepechageB組,71,, ,,,,,,
23924,2021,m2-,RepechageB組,71,, ,,,,,,
23925,2021,m2-,RepechageB組,71,, ,,,,,,
23926,2021,m2-,RepechageB組,71,, ,,,,,,
23927,2021,m2-,RepechageB組,71,, ,,,,,,
23928,2021,m2-,RepechageC組,72,, ,,,,,,
23929,2021,m2-,RepechageC組,72,, ,,,,,,
23930,2021,m2-,RepechageC組,72,, ,,,,,,
23931,2021,m2-,RepechageC組,72,, ,,,,,,
23932,2021,m2-,RepechageC組,72,, ,,,,,,
23933,2021,m2-,RepechageC組,72,, ,,,,,,
23934,2021,m2-,RepechageD組,73,, ,,,,,,
23935,2021,m2-,RepechageD組,73,, ,,,,,,
23936,2021,m2-,RepechageD組,73,, ,,,,,,
23937,2021,m2-,RepechageD組,73,, ,,,,,,
23938,2021,m2-,RepechageD組,73,, ,,,,,,
23939,2021,m2-,RepechageD組,73,, ,,,,,,
23940,2021,m2-,SemiFinalA/BA組,105,6,ひた市 ,01:46.61,03:38.62,05:30.55,07:25.52,5,→Final B
23941,2021,m2-,SemiFinalA/BA組,105,6,ひた市 ,01:46.61,03:38.62,05:30.55,07:25.52,5,→Final B
23942,2021,m2-,SemiFinalA/BA組,105,6,ひた市 ,01:46.61,03:38.62,05:30.55,07:25.52,5,→Final B
23943,2021,m2-,SemiFinalA/BA組,105,6,ひた市 ,01:46.61,03:38.62,05:30.55,07:25.52,5,→Final B
23944,2021,m2-,SemiFinalA/BA組,105,6,ひた市 ,01:46.61,03:38.62,05:30.55,07:25.52,5,→Final B
23945,2021,m2-,SemiFinalA/BA組,105,6,ひた市 ,01:46.61,03:38.62,05:30.55,07:25.52,5,→Final B
23946,2021,m2-,SemiFinalA/BB組,106,6,法政大学 ,01:49.93,03:43.85,05:41.26,07:38.03,6,→Final B
23947,2021,m2-,SemiFinalA/BB組,106,6,法政大学 ,01:49.93,03:43.85,05:41.26,07:38.03,6,→Final B
23948,2021,m2-,SemiFinalA/BB組,106,6,法政大学 ,01:49.93,03:43.85,05:41.26,07:38.03,6,→Final B
23949,2021,m2-,SemiFinalA/BB組,106,6,法政大学 ,01:49.93,03:43.85,05:41.26,07:38.03,6,→Final B
23950,2021,m2-,SemiFinalA/BB組,106,6,法政大学 ,01:49.93,03:43.85,05:41.26,07:38.03,6,→Final B
23951,2021,m2-,SemiFinalA/BB組,106,6,法政大学 ,01:49.93,03:43.85,05:41.26,07:38.03,6,→Final B
23952,2021,m2-,Final B,132,6,ひた市 ,01:43.18,03:34.23,05:25.99,07:21.89,5,
23953,2021,m2-,Final B,132,6,ひた市 ,01:43.18,03:34.23,05:25.99,07:21.89,5,
23954,2021,m2-,Final B,132,6,ひた市 ,01:43.18,03:34.23,05:25.99,07:21.89,5,
23955,2021,m2-,Final B,132,6,ひた市 ,01:43.18,03:34.23,05:25.99,07:21.89,5,
23956,2021,m2-,Final B,132,6,ひた市 ,01:43.18,03:34.23,05:25.99,07:21.89,5,
23957,2021,m2-,Final B,132,6,ひた市 ,01:43.18,03:34.23,05:25.99,07:21.89,5,
23958,2021,m2-,Final A,144,6,明治大学 ,01:43.67,03:34.02,05:26.97,07:16.00,6,
23959,2021,m2-,Final A,144,6,明治大学 ,01:43.67,03:34.02,05:26.97,07:16.00,6,
23960,2021,m2-,Final A,144,6,明治大学 ,01:43.67,03:34.02,05:26.97,07:16.00,6,
23961,2021,m2-,Final A,144,6,明治大学 ,01:43.67,03:34.02,05:26.97,07:16.00,6,
23962,2021,m2-,Final A,144,6,明治大学 ,01:43.67,03:34.02,05:26.97,07:16.00,6,
23963,2021,m2-,Final A,144,6,明治大学 ,01:43.67,03:34.02,05:26.97,07:16.00,6,
23964,2021,w2-,HeatA組,10,, ,,,,,,
23965,2021,w2-,HeatA組,10,, ,,,,,,
23966,2021,w2-,HeatA組,10,, ,,,,,,
23967,2021,w2-,HeatA組,10,, ,,,,,,
23968,2021,w2-,HeatA組,10,, ,,,,,,
23969,2021,w2-,HeatA組,10,, ,,,,,,
23970,2021,w2-,HeatB組,11,, ,,,,,,
23971,2021,w2-,HeatB組,11,, ,,,,,,
23972,2021,w2-,HeatB組,11,, ,,,,,,
23973,2021,w2-,HeatB組,11,, ,,,,,,
23974,2021,w2-,HeatB組,11,, ,,,,,,
23975,2021,w2-,HeatB組,11,, ,,,,,,
23976,2021,w2-,HeatC組,12,, ,,,,,,
23977,2021,w2-,HeatC組,12,, ,,,,,,
23978,2021,w2-,HeatC組,12,, ,,,,,,
23979,2021,w2-,HeatC組,12,, ,,,,,,
23980,2021,w2-,HeatC組,12,, ,,,,,,
23981,2021,w2-,HeatC組,12,, ,,,,,,
23982,2021,w2-,HeatD組,13,, ,,,,,,
23983,2021,w2-,HeatD組,13,, ,,,,,,
23984,2021,w2-,HeatD組,13,, ,,,,,,
23985,2021,w2-,HeatD組,13,, ,,,,,,
23986,2021,w2-,HeatD組,13,, ,,,,,,
23987,2021,w2-,HeatD組,13,, ,,,,,,
23988,2021,w2-,RepechageA組,56,6,慶應義塾大学 ,02:05.56,04:13.55,06:30.28,08:45.68,6,→Final C(T)
23989,2021,w2-,RepechageA組,56,6,慶應義塾大学 ,02:05.56,04:13.55,06:30.28,08:45.68,6,→Final C(T)
23990,2021,w2-,RepechageA組,56,6,慶應義塾大学 ,02:05.56,04:13.55,06:30.28,08:45.68,6,→Final C(T)
23991,2021,w2-,RepechageA組,56,6,慶應義塾大学 ,02:05.56,04:13.55,06:30.28,08:45.68,6,→Final C(T)
23992,2021,w2-,RepechageA組,56,6,慶應義塾大学 ,02:05.56,04:13.55,06:30.28,08:45.68,6,→Final C(T)
23993,2021,w2-,RepechageA組,56,6,慶應義塾大学 ,02:05.56,04:13.55,06:30.28,08:45.68,6,→Final C(T)
23994,2021,w2-,RepechageB組,57,6,東北大学 ,02:05.32,04:16.02,06:28.96,08:38.64,1,→Final C(T)
23995,2021,w2-,RepechageB組,57,6,東北大学 ,02:05.32,04:16.02,06:28.96,08:38.64,1,→Final C(T)
23996,2021,w2-,RepechageB組,57,6,東北大学 ,02:05.32,04:16.02,06:28.96,08:38.64,1,→Final C(T)
23997,2021,w2-,RepechageB組,57,6,東北大学 ,02:05.32,04:16.02,06:28.96,08:38.64,1,→Final C(T)
23998,2021,w2-,RepechageB組,57,6,東北大学 ,02:05.32,04:16.02,06:28.96,08:38.64,1,→Final C(T)
23999,2021,w2-,RepechageB組,57,6,東北大学 ,02:05.32,04:16.02,06:28.96,08:38.64,1,→Final C(T)
24000,2021,w2-,SemiFinalA/BA組,95,6,一橋大学 ,02:02.27,04:07.09,06:14.03,08:19.44,6,→Final B
24001,2021,w2-,SemiFinalA/BA組,95,6,一橋大学 ,02:02.27,04:07.09,06:14.03,08:19.44,6,→Final B
24002,2021,w2-,SemiFinalA/BA組,95,6,一橋大学 ,02:02.27,04:07.09,06:14.03,08:19.44,6,→Final B
24003,2021,w2-,SemiFinalA/BA組,95,6,一橋大学 ,02:02.27,04:07.09,06:14.03,08:19.44,6,→Final B
24004,2021,w2-,SemiFinalA/BA組,95,6,一橋大学 ,02:02.27,04:07.09,06:14.03,08:19.44,6,→Final B
24005,2021,w2-,SemiFinalA/BA組,95,6,一橋大学 ,02:02.27,04:07.09,06:14.03,08:19.44,6,→Final B
24006,2021,w2-,SemiFinalA/BB組,96,6,龍谷大学 ,02:00.99,04:06.30,06:14.59,08:20.78,1,→Final B
24007,2021,w2-,SemiFinalA/BB組,96,6,龍谷大学 ,02:00.99,04:06.30,06:14.59,08:20.78,1,→Final B
24008,2021,w2-,SemiFinalA/BB組,96,6,龍谷大学 ,02:00.99,04:06.30,06:14.59,08:20.78,1,→Final B
24009,2021,w2-,SemiFinalA/BB組,96,6,龍谷大学 ,02:00.99,04:06.30,06:14.59,08:20.78,1,→Final B
24010,2021,w2-,SemiFinalA/BB組,96,6,龍谷大学 ,02:00.99,04:06.30,06:14.59,08:20.78,1,→Final B
24011,2021,w2-,SemiFinalA/BB組,96,6,龍谷大学 ,02:00.99,04:06.30,06:14.59,08:20.78,1,→Final B
24012,2021,w2-,Final B,131,6,龍谷大学 ,01:56.30,04:01.76,06:11.04,08:18.71,6,
24013,2021,w2-,Final B,131,6,龍谷大学 ,01:56.30,04:01.76,06:11.04,08:18.71,6,
24014,2021,w2-,Final B,131,6,龍谷大学 ,01:56.30,04:01.76,06:11.04,08:18.71,6,
24015,2021,w2-,Final B,131,6,龍谷大学 ,01:56.30,04:01.76,06:11.04,08:18.71,6,
24016,2021,w2-,Final B,131,6,龍谷大学 ,01:56.30,04:01.76,06:11.04,08:18.71,6,
24017,2021,w2-,Final B,131,6,龍谷大学 ,01:56.30,04:01.76,06:11.04,08:18.71,6,
24018,2021,w2-,Final A,143,6,早稲田大学 ,01:58.64,04:01.29,06:04.44,08:03.69,1,
24019,2021,w2-,Final A,143,6,早稲田大学 ,01:58.64,04:01.29,06:04.44,08:03.69,1,
24020,2021,w2-,Final A,143,6,早稲田大学 ,01:58.64,04:01.29,06:04.44,08:03.69,1,
24021,2021,w2-,Final A,143,6,早稲田大学 ,01:58.64,04:01.29,06:04.44,08:03.69,1,
24022,2021,w2-,Final A,143,6,早稲田大学 ,01:58.64,04:01.29,06:04.44,08:03.69,1,
24023,2021,w2-,Final A,143,6,早稲田大学 ,01:58.64,04:01.29,06:04.44,08:03.69,1,
24024,2021,m4-,HeatA組,36,6,名古屋大学 ,01:49.75,03:41.72,05:36.33,07:29.41,2,
24025,2021,m4-,HeatA組,36,6,名古屋大学 ,01:49.75,03:41.72,05:36.33,07:29.41,2,
24026,2021,m4-,HeatA組,36,6,名古屋大学 ,01:49.75,03:41.72,05:36.33,07:29.41,2,
24027,2021,m4-,HeatA組,36,6,名古屋大学 ,01:49.75,03:41.72,05:36.33,07:29.41,2,
24028,2021,m4-,HeatA組,36,6,名古屋大学 ,01:49.75,03:41.72,05:36.33,07:29.41,2,
24029,2021,m4-,HeatA組,36,6,名古屋大学 ,01:49.75,03:41.72,05:36.33,07:29.41,2,
24030,2021,m4-,HeatB組,37,,大阪大学 ,,,,,5,除外
24031,2021,m4-,HeatB組,37,,大阪大学 ,,,,,5,除外
24032,2021,m4-,HeatB組,37,,大阪大学 ,,,,,5,除外
24033,2021,m4-,HeatB組,37,,大阪大学 ,,,,,5,除外
24034,2021,m4-,HeatB組,37,,大阪大学 ,,,,,5,除外
24035,2021,m4-,HeatB組,37,,大阪大学 ,,,,,5,除外
24036,2021,m4-,HeatC組,38,, ,,,,,,
24037,2021,m4-,HeatC組,38,, ,,,,,,
24038,2021,m4-,HeatC組,38,, ,,,,,,
24039,2021,m4-,HeatC組,38,, ,,,,,,
24040,2021,m4-,HeatC組,38,, ,,,,,,
24041,2021,m4-,HeatC組,38,, ,,,,,,
24042,2021,m4-,HeatD組,39,, ,,,,,,
24043,2021,m4-,HeatD組,39,, ,,,,,,
24044,2021,m4-,HeatD組,39,, ,,,,,,
24045,2021,m4-,HeatD組,39,, ,,,,,,
24046,2021,m4-,HeatD組,39,, ,,,,,,
24047,2021,m4-,HeatD組,39,, ,,,,,,
24048,2021,m4-,RepechageA組,78,, ,,,,,,
24049,2021,m4-,RepechageA組,78,, ,,,,,,
24050,2021,m4-,RepechageA組,78,, ,,,,,,
24051,2021,m4-,RepechageA組,78,, ,,,,,,
24052,2021,m4-,RepechageA組,78,, ,,,,,,
24053,2021,m4-,RepechageA組,78,, ,,,,,,
24054,2021,m4-,RepechageB組,79,, ,,,,,,
24055,2021,m4-,RepechageB組,79,, ,,,,,,
24056,2021,m4-,RepechageB組,79,, ,,,,,,
24057,2021,m4-,RepechageB組,79,, ,,,,,,
24058,2021,m4-,RepechageB組,79,, ,,,,,,
24059,2021,m4-,RepechageB組,79,, ,,,,,,
24060,2021,m4-,RepechageC組,80,, ,,,,,,
24061,2021,m4-,RepechageC組,80,, ,,,,,,
24062,2021,m4-,RepechageC組,80,, ,,,,,,
24063,2021,m4-,RepechageC組,80,, ,,,,,,
24064,2021,m4-,RepechageC組,80,, ,,,,,,
24065,2021,m4-,RepechageC組,80,, ,,,,,,
24066,2021,m4-,RepechageD組,81,, ,,,,,,
24067,2021,m4-,RepechageD組,81,, ,,,,,,
24068,2021,m4-,RepechageD組,81,, ,,,,,,
24069,2021,m4-,RepechageD組,81,, ,,,,,,
24070,2021,m4-,RepechageD組,81,, ,,,,,,
24071,2021,m4-,RepechageD組,81,, ,,,,,,
24072,2021,m4-,SemiFinalA/BA組,109,6,東北大学 ,01:39.15,03:20.50,05:07.28,06:50.71,5,→Final B
24073,2021,m4-,SemiFinalA/BA組,109,6,東北大学 ,01:39.15,03:20.50,05:07.28,06:50.71,5,→Final B
24074,2021,m4-,SemiFinalA/BA組,109,6,東北大学 ,01:39.15,03:20.50,05:07.28,06:50.71,5,→Final B
24075,2021,m4-,SemiFinalA/BA組,109,6,東北大学 ,01:39.15,03:20.50,05:07.28,06:50.71,5,→Final B
24076,2021,m4-,SemiFinalA/BA組,109,6,東北大学 ,01:39.15,03:20.50,05:07.28,06:50.71,5,→Final B
24077,2021,m4-,SemiFinalA/BA組,109,6,東北大学 ,01:39.15,03:20.50,05:07.28,06:50.71,5,→Final B
24078,2021,m4-,SemiFinalA/BB組,110,6,慶應義塾大学 ,01:39.74,03:26.17,05:13.96,06:57.99,1,→Final B
24079,2021,m4-,SemiFinalA/BB組,110,6,慶應義塾大学 ,01:39.74,03:26.17,05:13.96,06:57.99,1,→Final B
24080,2021,m4-,SemiFinalA/BB組,110,6,慶應義塾大学 ,01:39.74,03:26.17,05:13.96,06:57.99,1,→Final B
24081,2021,m4-,SemiFinalA/BB組,110,6,慶應義塾大学 ,01:39.74,03:26.17,05:13.96,06:57.99,1,→Final B
24082,2021,m4-,SemiFinalA/BB組,110,6,慶應義塾大学 ,01:39.74,03:26.17,05:13.96,06:57.99,1,→Final B
24083,2021,m4-,SemiFinalA/BB組,110,6,慶應義塾大学 ,01:39.74,03:26.17,05:13.96,06:57.99,1,→Final B
24084,2021,m4-,Final B,135,6,東京経済大学 ,01:37.46,03:19.38,05:01.94,06:42.84,1,
24085,2021,m4-,Final B,135,6,東京経済大学 ,01:37.46,03:19.38,05:01.94,06:42.84,1,
24086,2021,m4-,Final B,135,6,東京経済大学 ,01:37.46,03:19.38,05:01.94,06:42.84,1,
24087,2021,m4-,Final B,135,6,東京経済大学 ,01:37.46,03:19.38,05:01.94,06:42.84,1,
24088,2021,m4-,Final B,135,6,東京経済大学 ,01:37.46,03:19.38,05:01.94,06:42.84,1,
24089,2021,m4-,Final B,135,6,東京経済大学 ,01:37.46,03:19.38,05:01.94,06:42.84,1,
24090,2021,m4-,Final A,147,6,仙台大学 ,01:32.98,03:13.37,04:56.07,06:33.57,1,
24091,2021,m4-,Final A,147,6,仙台大学 ,01:32.98,03:13.37,04:56.07,06:33.57,1,
24092,2021,m4-,Final A,147,6,仙台大学 ,01:32.98,03:13.37,04:56.07,06:33.57,1,
24093,2021,m4-,Final A,147,6,仙台大学 ,01:32.98,03:13.37,04:56.07,06:33.57,1,
24094,2021,m4-,Final A,147,6,仙台大学 ,01:32.98,03:13.37,04:56.07,06:33.57,1,
24095,2021,m4-,Final A,147,6,仙台大学 ,01:32.98,03:13.37,04:56.07,06:33.57,1,
24096,2021,m4x,TimeTrialA組,31,6,筑波大学 ,01:41.30,03:26.49,05:18.62,07:06.96,6,
24097,2021,m4x,TimeTrialA組,31,6,筑波大学 ,01:41.30,03:26.49,05:18.62,07:06.96,6,
24098,2021,m4x,TimeTrialA組,31,6,筑波大学 ,01:41.30,03:26.49,05:18.62,07:06.96,6,
24099,2021,m4x,TimeTrialA組,31,6,筑波大学 ,01:41.30,03:26.49,05:18.62,07:06.96,6,
24100,2021,m4x,TimeTrialA組,31,6,筑波大学 ,01:41.30,03:26.49,05:18.62,07:06.96,6,
24101,2021,m4x,TimeTrialA組,31,6,筑波大学 ,01:41.30,03:26.49,05:18.62,07:06.96,6,
24102,2021,m4x,TimeTrialB組,32,6,東京工業大学 ,01:43.84,03:32.64,05:26.27,07:21.14,6,
24103,2021,m4x,TimeTrialB組,32,6,東京工業大学 ,01:43.84,03:32.64,05:26.27,07:21.14,6,
24104,2021,m4x,TimeTrialB組,32,6,東京工業大学 ,01:43.84,03:32.64,05:26.27,07:21.14,6,
24105,2021,m4x,TimeTrialB組,32,6,東京工業大学 ,01:43.84,03:32.64,05:26.27,07:21.14,6,
24106,2021,m4x,TimeTrialB組,32,6,東京工業大学 ,01:43.84,03:32.64,05:26.27,07:21.14,6,
24107,2021,m4x,TimeTrialB組,32,6,東京工業大学 ,01:43.84,03:32.64,05:26.27,07:21.14,6,
24108,2021,m4x,TimeTrialC組,33,6,早稲田大学 ,01:40.55,03:27.47,05:20.39,07:08.57,2,
24109,2021,m4x,TimeTrialC組,33,6,早稲田大学 ,01:40.55,03:27.47,05:20.39,07:08.57,2,
24110,2021,m4x,TimeTrialC組,33,6,早稲田大学 ,01:40.55,03:27.47,05:20.39,07:08.57,2,
24111,2021,m4x,TimeTrialC組,33,6,早稲田大学 ,01:40.55,03:27.47,05:20.39,07:08.57,2,
24112,2021,m4x,TimeTrialC組,33,6,早稲田大学 ,01:40.55,03:27.47,05:20.39,07:08.57,2,
24113,2021,m4x,TimeTrialC組,33,6,早稲田大学 ,01:40.55,03:27.47,05:20.39,07:08.57,2,
24114,2021,m4x,TimeTrialD組,34,, ,,,,,,
24115,2021,m4x,TimeTrialD組,34,, ,,,,,,
24116,2021,m4x,TimeTrialD組,34,, ,,,,,,
24117,2021,m4x,TimeTrialD組,34,, ,,,,,,
24118,2021,m4x,TimeTrialD組,34,, ,,,,,,
24119,2021,m4x,TimeTrialD組,34,, ,,,,,,
24120,2021,m4x,TimeTrialE組,35,, ,,,,,,
24121,2021,m4x,TimeTrialE組,35,, ,,,,,,
24122,2021,m4x,TimeTrialE組,35,, ,,,,,,
24123,2021,m4x,TimeTrialE組,35,, ,,,,,,
24124,2021,m4x,TimeTrialE組,35,, ,,,,,,
24125,2021,m4x,TimeTrialE組,35,, ,,,,,,
24126,2021,m4x,HeatA組,74,6,南山大学 ,01:43.54,03:28.89,05:23.74,07:16.28,6,
24127,2021,m4x,HeatA組,74,6,南山大学 ,01:43.54,03:28.89,05:23.74,07:16.28,6,
24128,2021,m4x,HeatA組,74,6,南山大学 ,01:43.54,03:28.89,05:23.74,07:16.28,6,
24129,2021,m4x,HeatA組,74,6,南山大学 ,01:43.54,03:28.89,05:23.74,07:16.28,6,
24130,2021,m4x,HeatA組,74,6,南山大学 ,01:43.54,03:28.89,05:23.74,07:16.28,6,
24131,2021,m4x,HeatA組,74,6,南山大学 ,01:43.54,03:28.89,05:23.74,07:16.28,6,
24132,2021,m4x,HeatB組,75,6,東京外国語大学 ,01:40.50,03:27.92,05:16.25,07:01.82,6,
24133,2021,m4x,HeatB組,75,6,東京外国語大学 ,01:40.50,03:27.92,05:16.25,07:01.82,6,
24134,2021,m4x,HeatB組,75,6,東京外国語大学 ,01:40.50,03:27.92,05:16.25,07:01.82,6,
24135,2021,m4x,HeatB組,75,6,東京外国語大学 ,01:40.50,03:27.92,05:16.25,07:01.82,6,
24136,2021,m4x,HeatB組,75,6,東京外国語大学 ,01:40.50,03:27.92,05:16.25,07:01.82,6,
24137,2021,m4x,HeatB組,75,6,東京外国語大学 ,01:40.50,03:27.92,05:16.25,07:01.82,6,
24138,2021,m4x,HeatC組,76,6,東京大学 ,01:42.97,03:28.25,05:17.33,07:02.50,6,
24139,2021,m4x,HeatC組,76,6,東京大学 ,01:42.97,03:28.25,05:17.33,07:02.50,6,
24140,2021,m4x,HeatC組,76,6,東京大学 ,01:42.97,03:28.25,05:17.33,07:02.50,6,
24141,2021,m4x,HeatC組,76,6,東京大学 ,01:42.97,03:28.25,05:17.33,07:02.50,6,
24142,2021,m4x,HeatC組,76,6,東京大学 ,01:42.97,03:28.25,05:17.33,07:02.50,6,
24143,2021,m4x,HeatC組,76,6,東京大学 ,01:42.97,03:28.25,05:17.33,07:02.50,6,
24144,2021,m4x,HeatD組,77,6,大阪大学 ,01:43.77,03:30.46,05:18.41,07:04.79,6,
24145,2021,m4x,HeatD組,77,6,大阪大学 ,01:43.77,03:30.46,05:18.41,07:04.79,6,
24146,2021,m4x,HeatD組,77,6,大阪大学 ,01:43.77,03:30.46,05:18.41,07:04.79,6,
24147,2021,m4x,HeatD組,77,6,大阪大学 ,01:43.77,03:30.46,05:18.41,07:04.79,6,
24148,2021,m4x,HeatD組,77,6,大阪大学 ,01:43.77,03:30.46,05:18.41,07:04.79,6,
24149,2021,m4x,HeatD組,77,6,大阪大学 ,01:43.77,03:30.46,05:18.41,07:04.79,6,
24150,2021,m4x,SemiFinalA/BA組,107,6,立命館大学 ,01:54.36,03:37.46,05:23.63,07:07.12,1,→Final B
24151,2021,m4x,SemiFinalA/BA組,107,6,立命館大学 ,01:54.36,03:37.46,05:23.63,07:07.12,1,→Final B
24152,2021,m4x,SemiFinalA/BA組,107,6,立命館大学 ,01:54.36,03:37.46,05:23.63,07:07.12,1,→Final B
24153,2021,m4x,SemiFinalA/BA組,107,6,立命館大学 ,01:54.36,03:37.46,05:23.63,07:07.12,1,→Final B
24154,2021,m4x,SemiFinalA/BA組,107,6,立命館大学 ,01:54.36,03:37.46,05:23.63,07:07.12,1,→Final B
24155,2021,m4x,SemiFinalA/BA組,107,6,立命館大学 ,01:54.36,03:37.46,05:23.63,07:07.12,1,→Final B
24156,2021,m4x,SemiFinalA/BB組,108,6,慶應義塾大学 ,01:36.04,03:17.41,04:59.36,06:41.92,6,→Final B
24157,2021,m4x,SemiFinalA/BB組,108,6,慶應義塾大学 ,01:36.04,03:17.41,04:59.36,06:41.92,6,→Final B
24158,2021,m4x,SemiFinalA/BB組,108,6,慶應義塾大学 ,01:36.04,03:17.41,04:59.36,06:41.92,6,→Final B
24159,2021,m4x,SemiFinalA/BB組,108,6,慶應義塾大学 ,01:36.04,03:17.41,04:59.36,06:41.92,6,→Final B
24160,2021,m4x,SemiFinalA/BB組,108,6,慶應義塾大学 ,01:36.04,03:17.41,04:59.36,06:41.92,6,→Final B
24161,2021,m4x,SemiFinalA/BB組,108,6,慶應義塾大学 ,01:36.04,03:17.41,04:59.36,06:41.92,6,→Final B
24162,2021,m4x,Final B,134,6,慶應義塾大学 ,01:33.44,03:12.36,04:52.45,06:32.58,5,
24163,2021,m4x,Final B,134,6,慶應義塾大学 ,01:33.44,03:12.36,04:52.45,06:32.58,5,
24164,2021,m4x,Final B,134,6,慶應義塾大学 ,01:33.44,03:12.36,04:52.45,06:32.58,5,
24165,2021,m4x,Final B,134,6,慶應義塾大学 ,01:33.44,03:12.36,04:52.45,06:32.58,5,
24166,2021,m4x,Final B,134,6,慶應義塾大学 ,01:33.44,03:12.36,04:52.45,06:32.58,5,
24167,2021,m4x,Final B,134,6,慶應義塾大学 ,01:33.44,03:12.36,04:52.45,06:32.58,5,
24168,2021,m4x,Final A,146,6,日本体育大学 ,01:33.42,03:10.35,04:48.33,06:25.77,6,
24169,2021,m4x,Final A,146,6,日本体育大学 ,01:33.42,03:10.35,04:48.33,06:25.77,6,
24170,2021,m4x,Final A,146,6,日本体育大学 ,01:33.42,03:10.35,04:48.33,06:25.77,6,
24171,2021,m4x,Final A,146,6,日本体育大学 ,01:33.42,03:10.35,04:48.33,06:25.77,6,
24172,2021,m4x,Final A,146,6,日本体育大学 ,01:33.42,03:10.35,04:48.33,06:25.77,6,
24173,2021,m4x,Final A,146,6,日本体育大学 ,01:33.42,03:10.35,04:48.33,06:25.77,6,
24174,2021,w4x,HeatA組,14,, ,,,,,,
24175,2021,w4x,HeatA組,14,, ,,,,,,
24176,2021,w4x,HeatA組,14,, ,,,,,,
24177,2021,w4x,HeatA組,14,, ,,,,,,
24178,2021,w4x,HeatA組,14,, ,,,,,,
24179,2021,w4x,HeatA組,14,, ,,,,,,
24180,2021,w4x,HeatB組,15,, ,,,,,,
24181,2021,w4x,HeatB組,15,, ,,,,,,
24182,2021,w4x,HeatB組,15,, ,,,,,,
24183,2021,w4x,HeatB組,15,, ,,,,,,
24184,2021,w4x,HeatB組,15,, ,,,,,,
24185,2021,w4x,HeatB組,15,, ,,,,,,
24186,2021,w4x,HeatC組,16,, ,,,,,,
24187,2021,w4x,HeatC組,16,, ,,,,,,
24188,2021,w4x,HeatC組,16,, ,,,,,,
24189,2021,w4x,HeatC組,16,, ,,,,,,
24190,2021,w4x,HeatC組,16,, ,,,,,,
24191,2021,w4x,HeatC組,16,, ,,,,,,
24192,2021,w4x,HeatD組,17,, ,,,,,,
24193,2021,w4x,HeatD組,17,, ,,,,,,
24194,2021,w4x,HeatD組,17,, ,,,,,,
24195,2021,w4x,HeatD組,17,, ,,,,,,
24196,2021,w4x,HeatD組,17,, ,,,,,,
24197,2021,w4x,HeatD組,17,, ,,,,,,
24198,2021,w4x,RepechageA組,58,6,関西学院大学 ,01:57.74,04:00.19,06:06.09,08:07.64,6,→Final C(T)
24199,2021,w4x,RepechageA組,58,6,関西学院大学 ,01:57.74,04:00.19,06:06.09,08:07.64,6,→Final C(T)
24200,2021,w4x,RepechageA組,58,6,関西学院大学 ,01:57.74,04:00.19,06:06.09,08:07.64,6,→Final C(T)
24201,2021,w4x,RepechageA組,58,6,関西学院大学 ,01:57.74,04:00.19,06:06.09,08:07.64,6,→Final C(T)
24202,2021,w4x,RepechageA組,58,6,関西学院大学 ,01:57.74,04:00.19,06:06.09,08:07.64,6,→Final C(T)
24203,2021,w4x,RepechageA組,58,6,関西学院大学 ,01:57.74,04:00.19,06:06.09,08:07.64,6,→Final C(T)
24204,2021,w4x,RepechageB組,59,6,北海道大学 ,01:56.04,03:53.15,05:56.80,07:58.87,6,→Final C(T)
24205,2021,w4x,RepechageB組,59,6,北海道大学 ,01:56.04,03:53.15,05:56.80,07:58.87,6,→Final C(T)
24206,2021,w4x,RepechageB組,59,6,北海道大学 ,01:56.04,03:53.15,05:56.80,07:58.87,6,→Final C(T)
24207,2021,w4x,RepechageB組,59,6,北海道大学 ,01:56.04,03:53.15,05:56.80,07:58.87,6,→Final C(T)
24208,2021,w4x,RepechageB組,59,6,北海道大学 ,01:56.04,03:53.15,05:56.80,07:58.87,6,→Final C(T)
24209,2021,w4x,RepechageB組,59,6,北海道大学 ,01:56.04,03:53.15,05:56.80,07:58.87,6,→Final C(T)
