year,nace_number,boat_type,section_code,lane,team,500m,1000m,1500m,2000m,500m(s),1000m(s),1500m(s),2000m(s),order,qualify
2017,87,m8+,敗復D組,3,立教大学,01:27.86,03:01.66,04:38.25,06:13.64,87.86,181.66,278.25,373.64,1,→Semi-Final
2017,87,m8+,敗復D組,4,富山国際大学,01:30.30,03:04.45,04:40.67,06:16.22,90.3,184.45,280.67,376.22,2,
2017,87,m8+,敗復D組,2,名古屋大学A,01:31.41,03:08.97,04:49.39,06:27.90,91.41,188.97,289.39,387.9,3,
2017,87,m8+,敗復D組,1,東京工業大学,01:35.49,03:16.20,04:59.54,06:42.96,95.49000000000001,196.2,299.54,402.96,4,
2017,87,m8+,敗復D組,5,名古屋大学B,01:34.28,03:18.32,05:05.03,06:50.17,94.28,198.32,305.03,410.17,5,
2017,106,m8+,準決A組,3,中央大学,01:26.48,02:57.60,04:31.13,06:06.44,86.48,177.6,271.13,366.44,1,→Final A
2017,106,m8+,準決A組,4,仙台大学A,01:28.04,03:00.70,04:33.79,06:09.38,88.03999999999999,180.7,273.79,369.38,2,→Final A
2017,106,m8+,準決A組,5,慶應義塾大学A,01:27.40,02:59.71,04:35.99,06:12.71,87.4,179.71,275.99,372.71,3,→Final B
2017,106,m8+,準決A組,2,神戸大学,01:30.79,03:05.78,04:42.01,06:19.66,90.78999999999999,185.78,282.01,379.66,4,→Final B
2017,107,m8+,準決B組,4,明治大学,01:27.46,02:59.24,04:32.48,06:05.81,87.46000000000001,179.24,272.48,365.81,1,→Final A
2017,107,m8+,準決B組,3,早稲田大学,01:27.65,03:01.39,04:34.34,06:06.97,87.65,181.39,274.34000000000003,366.97,2,→Final A
2017,107,m8+,準決B組,2,立教大学,01:30.09,03:03.08,04:36.96,06:09.87,90.09,183.08,276.96,369.87,3,→Final B
2017,107,m8+,準決B組,5,仙台大学B,01:31.57,03:05.48,04:39.48,06:11.12,91.57,185.48,279.48,371.12,4,→Final B
2017,120,m8+,順決,5,神戸大学,01:30.67,03:04.07,04:40.31,06:14.46,90.67,184.07,280.31,374.46,1,
2017,120,m8+,順決,2,慶應義塾大学A,01:30.94,03:05.47,04:41.77,06:14.69,90.94,185.47,281.77,374.69,2,
2017,120,m8+,順決,3,立教大学,01:32.17,03:07.51,04:43.36,06:18.49,92.17,187.51,283.36,378.49,3,
2017,120,m8+,順決,4,仙台大学B,01:32.58,03:10.41,04:46.25,06:19.01,92.58,190.41,286.25,379.01,4,
2017,121,m8+,決勝,4,中央大学,01:25.75,02:54.48,04:26.71,05:57.57,85.75,174.48,266.71,357.57,1,
2017,121,m8+,決勝,5,仙台大学A,01:27.82,02:58.26,04:29.41,06:00.63,87.82,178.26,269.41,360.63,2,
2017,121,m8+,決勝,3,明治大学,01:26.53,02:57.07,04:29.96,06:01.33,86.53,177.07,269.96,361.33,3,
2017,121,m8+,決勝,2,早稲田大学,01:27.56,03:00.00,04:32.66,06:03.03,87.56,180.0,272.65999999999997,363.03,4,
2018,38,m4+,予選A組,6,早稲田大学A,01:40.10,03:26.10,05:13.44,06:57.46,100.1,206.1,313.44,417.46,1,→Semi-Final
2018,38,m4+,予選A組,2,名古屋大学A,01:41.81,03:27.86,05:17.16,07:03.26,101.81,207.86,317.16,423.26,2,
2018,38,m4+,予選A組,1,慶應義塾大学B,01:48.85,03:35.04,05:27.78,07:16.64,108.85,215.04,327.78,436.64,3,
2018,38,m4+,予選A組,5,慶應義塾大学A,01:44.74,03:37.19,05:31.90,07:20.98,104.74000000000001,217.19,331.9,440.98,4,
2018,38,m4+,予選A組,4,早稲田大学理工漕艇部,01:46.00,03:42.78,05:37.03,07:28.63,106.0,222.78,337.03,448.63,5,
2018,38,m4+,予選A組,3,東京大学B,01:52.10,03:48.44,05:45.22,07:41.54,112.1,228.44,345.22,461.54,6,
2018,39,m4+,予選B組,5,立教大学A,01:42.46,03:28.31,05:17.28,07:02.25,102.46000000000001,208.31,317.28,422.25,1,→Semi-Final
2018,39,m4+,予選B組,2,成蹊大学,01:40.06,03:27.07,05:17.72,07:04.29,100.06,207.07,317.72,424.29,2,
2018,39,m4+,予選B組,6,山口大学,01:41.28,03:28.01,05:19.19,07:07.01,101.28,208.01,319.19,427.01,3,
2018,39,m4+,予選B組,3,立教大学B,01:47.51,03:38.74,05:31.51,07:23.58,107.50999999999999,218.74,331.51,443.58,4,
2018,39,m4+,予選B組,1,学習院大学,01:46.84,03:40.10,05:38.51,07:33.54,106.84,220.1,338.51,453.54,5,
2018,39,m4+,予選B組,4,滋賀大学,01:52.29,03:52.06,05:57.63,07:58.50,112.28999999999999,232.06,357.63,478.5,6,
2018,40,m4+,予選C組,5,龍谷大学A,01:38.80,03:22.79,05:08.74,06:55.50,98.8,202.79,308.74,415.5,1,→Semi-Final
2018,40,m4+,予選C組,1,龍谷大学B,01:42.04,03:26.87,05:14.23,06:59.56,102.03999999999999,206.87,314.23,419.56,2,
2018,40,m4+,予選C組,6,北海道大学,01:42.38,03:28.55,05:17.42,07:08.37,102.38,208.55,317.42,428.37,3,
2018,40,m4+,予選C組,3,茨城大学,01:46.57,03:36.87,05:29.42,07:18.48,106.57,216.87,329.42,438.48,4,
2018,40,m4+,予選C組,4,新潟大学,01:47.80,03:39.17,05:31.44,07:24.63,107.8,219.17000000000002,331.44,444.63,5,
2018,40,m4+,予選C組,2,成城大学A,01:49.89,03:43.05,05:39.09,07:30.28,109.89,223.05,339.09000000000003,450.28,6,
2018,41,m4+,予選D組,4,東京経済大学,01:40.13,03:24.01,05:11.31,06:57.44,100.13,204.01,311.31,417.44,1,→Semi-Final
2018,41,m4+,予選D組,6,名古屋大学B,01:44.61,03:34.48,05:27.12,07:18.16,104.61,214.48,327.12,438.16,2,
2018,41,m4+,予選D組,3,東京大学A,01:48.22,03:39.01,05:33.08,07:25.27,108.22,219.01,333.08,445.27,3,
2018,41,m4+,予選D組,1,成城大学B,01:50.25,03:46.01,05:45.62,07:38.38,110.25,226.01,345.62,458.38,4,
2018,41,m4+,予選D組,5,東京工業大学B,01:47.97,03:43.75,05:42.99,07:42.33,107.97,223.75,342.99,462.33,5,
2018,41,m4+,予選D組,2,小樽商科大学,01:55.33,03:50.84,05:49.91,07:45.05,115.33,230.84,349.90999999999997,465.05,6,
2018,42,m4+,予選E組,3,法政大学,01:37.92,03:19.30,05:03.60,06:46.33,97.92,199.3,303.6,406.33,1,→Semi-Final
2018,42,m4+,予選E組,5,大阪府立大学,01:39.54,03:25.60,05:13.84,07:00.39,99.53999999999999,205.6,313.84,420.39,2,
2018,42,m4+,予選E組,1,岐阜経済大学,01:42.81,03:28.36,05:15.81,07:00.70,102.81,208.36,315.81,420.7,3,
2018,42,m4+,予選E組,4,早稲田大学B,01:40.33,03:25.09,05:16.21,07:02.73,100.33,205.09,316.21,422.73,4,
2018,42,m4+,予選E組,6,東京工業大学A,01:41.08,03:29.36,05:20.34,07:08.32,101.08,209.36,320.34,428.32,5,
2018,42,m4+,予選E組,2,大阪工業大学,01:41.29,03:28.90,05:22.79,07:14.04,101.28999999999999,208.9,322.79,434.04,6,
2018,43,m4+,予選F組,1,大阪市立大学,01:37.39,03:18.94,05:01.91,06:44.86,97.39,198.94,301.91,404.86,1,→Semi-Final
2018,43,m4+,予選F組,4,明治大学,01:37.14,03:20.26,05:06.63,06:50.33,97.14,200.26,306.63,410.33,2,
2018,43,m4+,予選F組,2,筑波大学,01:40.54,03:24.38,05:08.88,06:51.08,100.53999999999999,204.38,308.88,411.08,3,
2018,43,m4+,予選F組,6,富山国際大学,01:39.58,03:22.29,05:07.39,06:51.97,99.58,202.29,307.39,411.97,4,
2018,43,m4+,予選F組,5,立命館大学,01:42.04,03:27.10,05:14.22,06:59.65,102.03999999999999,207.1,314.22,419.65,5,
2018,43,m4+,予選F組,3,早稲田大学C,01:46.25,03:35.02,05:24.81,07:11.54,106.25,215.02,324.81,431.54,6,
2018,88,m4+,敗復A組,4,大阪府立大学,01:47.06,03:38.36,05:29.98,07:21.21,107.06,218.36,329.98,441.21,1,→Semi-Final
2018,88,m4+,敗復A組,3,立命館大学,01:47.44,03:40.45,05:35.22,07:27.17,107.44,220.45,335.22,447.17,2,→Semi-Final
2018,88,m4+,敗復A組,2,大阪工業大学,01:50.20,03:41.45,05:36.06,07:28.93,110.2,221.45,336.06,448.93,3,
2018,88,m4+,敗復A組,5,慶應義塾大学B,01:48.09,03:42.70,05:40.97,07:34.90,108.09,222.7,340.97,454.9,4,
2018,88,m4+,敗復A組,1,学習院大学,01:50.71,03:47.18,05:47.57,07:47.87,110.71000000000001,227.18,347.57,467.87,5,
2018,88,m4+,敗復A組,6,成城大学B,01:54.34,03:52.64,05:56.37,07:55.38,114.34,232.64,356.37,475.38,6,
2018,89,m4+,敗復B組,3,龍谷大学B,01:47.68,03:36.49,05:27.83,07:14.17,107.68,216.49,327.83,434.17,1,→Semi-Final
2018,89,m4+,敗復B組,4,岐阜経済大学,01:45.96,03:34.82,05:26.94,07:14.66,105.96000000000001,214.82,326.94,434.66,2,→Semi-Final
2018,89,m4+,敗復B組,2,早稲田大学C,01:49.87,03:42.12,05:37.11,07:30.41,109.87,222.12,337.11,450.41,3,
2018,89,m4+,敗復B組,5,名古屋大学B,01:50.64,03:44.19,05:40.21,07:35.72,110.64,224.19,340.21,455.72,4,
2018,89,m4+,敗復B組,1,成城大学A,01:55.81,03:52.63,05:55.22,07:55.90,115.81,232.63,355.22,475.9,5,
2018,89,m4+,敗復B組,6,東京大学B,01:56.89,03:56.57,06:01.82,08:05.64,116.89,236.57,361.82,485.64,6,
2018,90,m4+,敗復C組,3,富山国際大学,01:48.36,03:36.69,05:28.15,07:18.54,108.36,216.69,328.15,438.54,1,→Semi-Final
2018,90,m4+,敗復C組,4,早稲田大学B,01:46.58,03:37.65,05:30.35,07:20.12,106.58,217.65,330.35,440.12,2,→Semi-Final
2018,90,m4+,敗復C組,2,北海道大学,01:49.24,03:39.51,05:34.12,07:30.01,109.24000000000001,219.51,334.12,450.01,3,
2018,90,m4+,敗復C組,5,茨城大学,01:50.16,03:43.55,05:39.07,07:33.69,110.16,223.55,339.07,453.69,4,
2018,90,m4+,敗復C組,1,早稲田大学理工漕艇部,01:51.87,03:46.37,05:45.51,07:40.98,111.87,226.37,345.51,460.98,5,
2018,90,m4+,敗復C組,6,東京工業大学B,01:55.08,03:52.28,05:56.23,08:01.12,115.08,232.28,356.23,481.12,6,
2018,91,m4+,敗復D組,4,名古屋大学A,01:45.09,03:33.11,05:22.25,07:11.50,105.09,213.11,322.25,431.5,1,→Semi-Final
2018,91,m4+,敗復D組,3,筑波大学,01:47.90,03:38.40,05:27.50,07:17.46,107.9,218.4,327.5,437.46,2,→Semi-Final
2018,91,m4+,敗復D組,2,東京工業大学A,01:45.85,03:39.05,05:35.07,07:28.25,105.85,219.05,335.07,448.25,3,
2018,91,m4+,敗復D組,1,東京大学A,01:49.10,03:42.24,05:41.14,07:39.35,109.1,222.24,341.14,459.35,4,
2018,91,m4+,敗復D組,5,慶應義塾大学A,01:51.25,03:46.14,05:45.41,07:42.34,111.25,226.14,345.40999999999997,462.34000000000003,5,
2018,91,m4+,敗復D組,6,小樽商科大学,02:00.55,04:00.50,06:04.69,08:07.21,120.55,240.5,364.69,487.21,6,
2018,92,m4+,敗復E組,3,明治大学,01:44.27,03:33.75,05:24.89,07:15.06,104.27000000000001,213.75,324.89,435.06,1,→Semi-Final
2018,92,m4+,敗復E組,4,成蹊大学,01:46.36,03:35.73,05:26.75,07:16.66,106.36,215.73,326.75,436.66,2,→Semi-Final
2018,92,m4+,敗復E組,2,山口大学,01:47.21,03:36.92,05:29.12,07:18.87,107.21000000000001,216.92000000000002,329.12,438.87,3,
2018,92,m4+,敗復E組,6,滋賀大学,01:45.35,03:37.84,05:33.29,07:29.49,105.35,217.84,333.29,449.49,4,
2018,92,m4+,敗復E組,5,立教大学B,01:52.07,03:46.30,05:41.05,07:36.29,112.07,226.3,341.05,456.29,5,
2018,92,m4+,敗復E組,1,新潟大学,01:54.49,03:54.14,05:52.25,07:48.55,114.49000000000001,234.14,352.25,468.55,6,
2018,116,m4+,準決A組,4,明治大学,01:40.24,03:26.00,05:12.46,06:57.57,100.24000000000001,206.0,312.46,417.57,1,→Final A
2018,116,m4+,準決A組,3,大阪市立大学,01:40.07,03:26.41,05:13.67,07:00.49,100.07,206.41,313.67,420.49,2,→Final B
2018,116,m4+,準決A組,2,成蹊大学,01:42.73,03:29.16,05:16.56,07:02.19,102.72999999999999,209.16,316.56,422.19,3,
2018,116,m4+,準決A組,5,立命館大学,01:45.28,03:35.34,05:24.32,07:12.69,105.28,215.34,324.32,432.69,4,
2018,117,m4+,準決B組,3,法政大学,01:40.95,03:25.51,05:13.32,07:01.84,100.95,205.51,313.32,421.84,1,→Final A
2018,117,m4+,準決B組,4,岐阜経済大学,01:45.72,03:31.90,05:18.15,07:04.75,105.72,211.9,318.15,424.75,2,→Final B
2018,117,m4+,準決B組,5,大阪府立大学,01:44.71,03:31.49,05:18.49,07:04.79,104.71000000000001,211.49,318.49,424.79,3,
2018,117,m4+,準決B組,2,筑波大学,01:46.26,03:34.25,05:22.56,07:12.83,106.25999999999999,214.25,322.56,432.83,4,
2018,118,m4+,準決C組,3,龍谷大学A,01:41.53,03:26.81,05:13.10,06:57.54,101.53,206.81,313.1,417.54,1,→Final A
2018,118,m4+,準決C組,4,立教大学A,01:42.28,03:27.05,05:14.10,06:59.70,102.28,207.05,314.1,419.7,2,→Final B
2018,118,m4+,準決C組,5,富山国際大学,01:44.65,03:29.81,05:15.42,07:00.72,104.65,209.81,315.42,420.72,3,
2018,119,m4+,準決D組,4,早稲田大学A,01:39.86,03:26.59,05:14.28,06:59.35,99.86,206.59,314.28,419.35,1,→Final A
2018,119,m4+,準決D組,3,東京経済大学,01:41.05,03:28.24,05:14.37,07:00.26,101.05,208.24,314.37,420.26,2,→Final B
2018,119,m4+,準決D組,2,名古屋大学A,01:41.74,03:28.46,05:15.51,07:02.35,101.74000000000001,208.46,315.51,422.35,3,
2018,119,m4+,準決D組,5,早稲田大学B,01:40.13,03:27.87,05:20.25,07:10.89,100.13,207.87,320.25,430.89,4,
2018,132,m4+,順決,4,東京経済大学,01:44.57,03:34.56,05:26.97,07:13.43,104.57,214.56,326.97,433.43,1,
2018,132,m4+,順決,5,岐阜経済大学,01:47.92,03:36.32,05:28.07,07:14.80,107.92,216.32,328.07,434.8,2,
2018,132,m4+,順決,2,大阪市立大学,01:44.21,03:33.34,05:25.62,07:15.82,104.21000000000001,213.34,325.62,435.82,3,
2018,132,m4+,順決,3,立教大学A,01:46.83,03:35.70,05:26.81,07:15.83,106.83,215.7,326.81,435.83,4,
2018,133,m4+,決勝,5,法政大学,01:43.66,03:30.94,05:22.36,07:13.44,103.66,210.94,322.36,433.44,1,
2018,133,m4+,決勝,4,明治大学,01:45.56,03:33.95,05:28.00,07:17.56,105.56,213.95,328.0,437.56,2,
2018,133,m4+,決勝,2,早稲田大学A,01:47.88,03:39.24,05:31.78,07:19.04,107.88,219.24,331.78,439.04,3,
2018,133,m4+,決勝,3,龍谷大学A,01:47.39,03:37.54,05:32.00,07:23.80,107.39,217.54,332.0,443.8,4,
2018,44,w4x+,予選A組,2,日本体育大学,01:46.73,03:36.25,05:27.52,07:18.00,106.72999999999999,216.25,327.52,438.0,1,→Semi-Final
2018,44,w4x+,予選A組,4,金沢大学,01:47.82,03:40.75,05:36.45,07:31.18,107.82,220.75,336.45,451.18,2,
2018,44,w4x+,予選A組,3,一橋大学,01:50.00,03:42.07,05:38.11,07:35.95,110.0,222.07,338.11,455.95,3,
2018,44,w4x+,予選A組,5,神戸大学,01:54.91,03:49.79,05:47.14,07:42.85,114.91,229.79,347.14,462.85,4,
2018,45,w4x+,予選B組,2,早稲田大学,01:44.79,03:34.38,05:25.13,07:14.70,104.78999999999999,214.38,325.13,434.7,1,→Semi-Final
2018,45,w4x+,予選B組,3,明治大学,01:49.22,03:39.30,05:30.93,07:21.08,109.22,219.3,330.93,441.08,2,
2018,45,w4x+,予選B組,4,立教大学,01:49.00,03:40.72,05:32.47,07:22.86,109.0,220.72,332.47,442.86,3,
2018,46,w4x+,予選C組,4,仙台大学,01:45.51,03:35.20,05:28.24,07:19.66,105.50999999999999,215.2,328.24,439.66,1,→Semi-Final
2018,46,w4x+,予選C組,2,浦和第一女子高校,01:54.14,03:54.54,05:57.43,07:59.23,114.14,234.54,357.43,479.23,2,
2018,46,w4x+,予選C組,3,慶應義塾大学,01:57.68,03:58.77,06:08.24,08:12.11,117.68,238.77,368.24,492.11,3,
2018,47,w4x+,予選D組,4,富山国際大学,01:49.91,03:42.59,05:35.44,07:28.33,109.91,222.59,335.44,448.33,1,→Semi-Final
2018,47,w4x+,予選D組,3,成城大学,01:57.39,04:00.16,06:01.87,08:02.19,117.39,240.16,361.87,482.19,2,
2018,47,w4x+,予選D組,2,新潟大学,01:59.44,04:04.89,06:13.24,08:18.65,119.44,244.89,373.24,498.65,3,
2018,93,w4x+,敗復A組,3,立教大学,01:52.20,03:48.77,05:46.72,07:46.79,112.2,228.77,346.72,466.79,1,→Semi-Final
2018,93,w4x+,敗復A組,4,金沢大学,01:51.65,03:50.48,05:50.54,07:52.30,111.65,230.48,350.54,472.3,2,→Semi-Final
2018,93,w4x+,敗復A組,2,浦和第一女子高校,01:58.51,04:04.48,06:12.79,08:16.82,118.50999999999999,244.48,372.79,496.82,3,
2018,93,w4x+,敗復A組,5,成城大学,02:02.21,04:07.86,06:13.24,08:19.56,122.21,247.86,373.24,499.56,4,
2018,94,w4x+,敗復B組,3,明治大学,01:52.34,03:50.10,05:48.24,07:44.89,112.34,230.1,348.24,464.89,1,→Semi-Final
2018,94,w4x+,敗復B組,2,神戸大学,01:57.03,03:58.74,06:02.89,08:06.80,117.03,238.74,362.89,486.8,2,→Semi-Final
2018,94,w4x+,敗復B組,4,一橋大学,02:00.80,04:05.54,06:09.60,08:13.14,120.8,245.54,369.6,493.14,3,
2018,94,w4x+,敗復B組,1,新潟大学,02:04.39,04:16.21,06:29.39,08:38.44,124.39,256.21,389.39,518.44,4,
2018,94,w4x+,敗復B組,5,慶應義塾大学,02:06.26,04:18.68,06:33.36,08:46.91,126.26,258.68,393.36,526.91,5,
2018,120,w4x+,準決A組,3,早稲田大学,01:47.00,03:37.90,05:29.93,07:24.21,107.0,217.9,329.93,444.21,1,→Final A
2018,120,w4x+,準決A組,2,明治大学,01:48.86,03:40.05,05:32.20,07:26.12,108.86,220.05,332.2,446.12,2,→Final A
2018,120,w4x+,準決A組,4,富山国際大学,01:49.90,03:42.32,05:35.48,07:29.56,109.9,222.32,335.48,449.56,3,→Final B
2018,120,w4x+,準決A組,5,神戸大学,01:55.72,03:54.88,05:56.71,07:59.50,115.72,234.88,356.71,479.5,4,→Final B
2018,121,w4x+,準決B組,4,仙台大学,01:47.18,03:37.90,05:29.88,07:22.12,107.18,217.9,329.88,442.12,1,→Final A
2018,121,w4x+,準決B組,3,日本体育大学,01:50.02,03:39.91,05:31.49,07:24.18,110.02000000000001,219.91,331.49,444.18,2,→Final A
2018,121,w4x+,準決B組,2,立教大学,01:51.01,03:43.74,05:36.72,07:29.40,111.00999999999999,223.74,336.72,449.4,3,→Final B
2018,121,w4x+,準決B組,5,金沢大学,01:51.61,03:46.81,05:44.00,07:41.87,111.61,226.81,344.0,461.87,4,→Final B
2018,134,w4x+,順決,4,富山国際大学,01:55.74,03:53.04,05:49.55,07:46.41,115.74000000000001,233.04,349.55,466.40999999999997,1,
2018,134,w4x+,順決,3,立教大学,01:57.05,03:55.31,05:54.81,07:53.79,117.05,235.31,354.81,473.79,2,
2018,134,w4x+,順決,2,金沢大学,01:57.82,04:00.00,06:01.09,08:02.36,117.82,240.0,361.09,482.36,3,
2018,134,w4x+,順決,5,神戸大学,02:01.83,04:03.73,06:06.53,08:08.86,121.83,243.73,366.53,488.86,4,
2018,135,w4x+,決勝,2,早稲田大学,01:51.06,03:47.25,05:41.76,07:34.20,111.06,227.25,341.76,454.2,1,
2018,135,w4x+,決勝,3,仙台大学,01:52.99,03:48.77,05:44.47,07:35.51,112.99000000000001,228.77,344.47,455.51,2,
2018,135,w4x+,決勝,5,明治大学,01:51.28,03:46.61,05:41.99,07:36.43,111.28,226.61,341.99,456.43,3,
2018,135,w4x+,決勝,4,日本体育大学,01:53.80,03:51.36,05:46.80,07:41.48,113.8,231.36,346.8,461.48,4,
2018,24,m2x,予選A組,6,日本体育大学B,01:37.34,03:21.31,05:09.24,06:54.33,97.34,201.31,309.24,414.33,1,→Semi-Final
2018,24,m2x,予選A組,4,慶應義塾大学B,01:40.30,03:27.18,05:19.20,07:11.61,100.3,207.18,319.2,431.61,2,
2018,24,m2x,予選A組,2,龍谷大学,01:42.80,03:32.29,05:24.14,07:14.21,102.8,212.29,324.14,434.21,3,
2018,24,m2x,予選A組,3,同志社大学B,01:44.48,03:41.02,05:39.98,07:35.04,104.47999999999999,221.02,339.98,455.04,4,
2018,24,m2x,予選A組,5,山口大学,01:52.86,03:50.19,05:48.45,07:46.35,112.86,230.19,348.45,466.35,5,
2018,24,m2x,予選A組,1,鹿児島大学,01:57.12,04:00.31,06:04.73,08:08.64,117.12,240.31,364.73,488.64,6,
2018,25,m2x,予選B組,6,瀬田工業高校,01:39.57,03:24.14,05:10.65,06:56.66,99.57,204.14,310.65,416.65999999999997,1,→Semi-Final
2018,25,m2x,予選B組,3,京都大学B,01:41.57,03:33.48,05:26.37,07:20.42,101.57,213.48,326.37,440.42,2,
2018,25,m2x,予選B組,1,大阪市立大学,01:42.55,03:34.70,05:32.94,07:27.52,102.55,214.7,332.94,447.52,3,
2018,25,m2x,予選B組,2,青山学院大学,01:48.74,03:42.57,05:36.84,07:28.75,108.74000000000001,222.57,336.84000000000003,448.75,4,
2018,25,m2x,予選B組,4,大阪府立大学C,01:47.34,03:42.10,05:37.81,07:33.18,107.34,222.1,337.81,453.18,5,
2018,25,m2x,予選B組,5,北海道大学,01:59.32,04:04.95,06:19.17,08:36.43,119.32,244.95,379.17,516.43,6,
2018,26,m2x,予選C組,3,日本体育大学A,01:44.32,03:28.26,05:13.00,06:55.82,104.32,208.26,313.0,415.82,1,→Semi-Final
2018,26,m2x,予選C組,4,美方高校C,01:50.72,03:43.18,05:34.16,07:20.64,110.72,223.18,334.15999999999997,440.64,2,
2018,26,m2x,予選C組,5,一橋大学A,01:47.60,03:37.64,05:30.25,07:20.70,107.6,217.64,330.25,440.7,3,
2018,26,m2x,予選C組,2,早稲田大学理工漕艇部A,01:51.54,03:45.51,05:39.82,07:33.63,111.53999999999999,225.51,339.82,453.63,4,
2018,26,m2x,予選C組,1,岐阜大学A,01:49.16,03:44.64,05:41.48,07:36.11,109.16,224.64,341.48,456.11,5,
2018,26,m2x,予選C組,6,岐阜大学B,01:51.78,03:52.17,05:51.65,07:52.41,111.78,232.17000000000002,351.65,472.40999999999997,6,
2018,27,m2x,予選D組,2,美方高校A,01:45.80,03:34.36,05:21.09,07:04.19,105.8,214.36,321.09,424.19,1,→Semi-Final
2018,27,m2x,予選D組,6,美方高校B,01:43.68,03:33.39,05:22.69,07:11.41,103.68,213.39,322.69,431.41,2,
2018,27,m2x,予選D組,3,東京経済大学B,01:42.90,03:30.96,05:22.91,07:14.94,102.9,210.96,322.91,434.94,3,
2018,27,m2x,予選D組,1,大阪府立大学B,01:45.14,03:35.24,05:28.94,07:23.72,105.14,215.24,328.94,443.72,4,
2018,27,m2x,予選D組,5,名古屋大学A,01:56.86,03:58.36,06:05.10,08:05.64,116.86,238.36,365.1,485.64,5,
2018,27,m2x,予選D組,4,学習院大学,02:02.58,04:11.24,06:41.69,09:01.08,122.58,251.24,401.69,541.08,6,
2018,28,m2x,予選E組,2,富山国際大学A,01:39.86,03:21.87,05:05.37,06:49.92,99.86,201.87,305.37,409.92,1,→Semi-Final
2018,28,m2x,予選E組,4,同志社大学A,01:38.28,03:23.50,05:11.27,06:58.99,98.28,203.5,311.27,418.99,2,
2018,28,m2x,予選E組,1,仙台大学C,01:41.85,03:30.84,05:23.79,07:15.07,101.85,210.84,323.79,435.07,3,
2018,28,m2x,予選E組,3,富山国際大学B,01:44.55,03:35.84,05:28.46,07:21.72,104.55,215.84,328.46,441.72,4,
2018,28,m2x,予選E組,6,新潟大学B,01:47.20,03:39.94,05:35.02,07:28.63,107.2,219.94,335.02,448.63,5,
2018,28,m2x,予選E組,5,一橋大学C,01:56.79,04:00.74,06:05.77,08:11.88,116.78999999999999,240.74,365.77,491.88,6,
2018,29,m2x,予選F組,1,法政大学,01:41.96,03:27.39,05:17.57,07:06.38,101.96000000000001,207.39,317.57,426.38,1,→Semi-Final
2018,29,m2x,予選F組,4,慶應義塾大学A,01:42.64,03:30.18,05:19.98,07:10.35,102.64,210.18,319.98,430.35,2,
2018,29,m2x,予選F組,5,京都大学A,01:47.61,03:38.46,05:29.83,07:21.89,107.61,218.46,329.83,441.89,3,
2018,29,m2x,予選F組,6,金沢大学B,01:45.40,03:36.42,05:31.01,07:26.75,105.4,216.42000000000002,331.01,446.75,4,
2018,29,m2x,予選F組,3,近畿大学,01:43.84,03:40.46,05:39.96,07:38.91,103.84,220.46,339.96,458.90999999999997,5,
2018,29,m2x,予選F組,2,一橋大学B,01:50.01,03:44.72,05:43.07,07:39.69,110.00999999999999,224.72,343.07,459.69,6,
2018,30,m2x,予選G組,3,仙台大学A,01:38.21,03:23.91,05:10.18,06:54.77,98.21000000000001,203.91,310.18,414.77,1,→Semi-Final
2018,30,m2x,予選G組,1,東海大学A,01:43.72,03:33.39,05:23.93,07:15.75,103.72,213.39,323.93,435.75,2,
2018,30,m2x,予選G組,5,大阪府立大学A,01:43.93,03:34.44,05:26.94,07:18.58,103.93,214.44,326.94,438.58,3,
2018,30,m2x,予選G組,2,岐阜経済大学,01:42.02,03:32.20,05:29.62,07:22.96,102.02000000000001,212.2,329.62,442.96,4,
2018,30,m2x,予選G組,4,金沢大学A,01:44.25,03:39.90,05:36.22,07:28.69,104.25,219.9,336.22,448.69,5,
2018,30,m2x,予選G組,6,立教大学,02:00.24,04:01.62,06:08.54,08:17.36,120.24,241.62,368.54,497.36,6,
2018,31,m2x,予選H組,5,東京経済大学A,01:38.46,03:25.28,05:13.45,06:59.93,98.46000000000001,205.28,313.45,419.93,1,→Semi-Final
