,year,tournament_name,race_number,boat_type,section_code,lane,team,500m,1000m,1500m,2000m,order,qualify
235,2000,intercollege,24,m2x,予選F組,2,静岡産業大学,01:57.54,04:01.09,06:04.09,08:08.38,2,
236,2000,intercollege,24,m2x,予選F組,3,石巻専修大学,02:03.47,04:09.54,06:13.18,08:18.00,3,
237,2000,intercollege,24,m2x,予選F組,5,愛知工業大学,02:00.85,04:10.44,06:20.61,08:28.92,4,
238,2000,intercollege,24,m2x,予選F組,1,大同工業大学,02:15.47,04:34.64,06:54.90,09:12.92,5,
239,2000,intercollege,24,m2x,予選F組,6,創価大学,02:13.91,04:40.64,07:10.58,09:43.79,6,
240,2000,intercollege,25,m2x,予選G組,3,茨城大学,01:48.62,03:37.91,05:33.16,07:32.96,1,->Semi-Final
241,2000,intercollege,25,m2x,予選G組,4,東北学院大学,01:46.68,03:38.11,05:36.07,07:36.31,2,
242,2000,intercollege,25,m2x,予選G組,1,神戸大学,01:51.42,03:49.01,05:52.96,07:52.86,3,
243,2000,intercollege,25,m2x,予選G組,5,富山国際大学,01:53.55,03:51.50,05:54.98,07:59.16,4,
244,2000,intercollege,25,m2x,予選G組,2,広島修道大学,01:55.12,03:54.35,06:03.43,08:11.58,5,
245,2000,intercollege,25,m2x,予選G組,6,,,,,,,
246,2000,intercollege,26,m2x,予選H組,5,東京医科歯科大学,01:52.13,03:15.75,05:44.95,07:38.22,1,->Semi-Final
247,2000,intercollege,26,m2x,予選H組,2,香川大学,01:52.48,03:19.29,05:52.16,07:47.35,2,
248,2000,intercollege,26,m2x,予選H組,4,龍谷大学,01:55.70,03:22.75,05:52.93,07:47.91,3,
249,2000,intercollege,26,m2x,予選H組,3,追手門学院大学,01:54.87,03:24.07,05:57.48,07:53.26,4,
250,2000,intercollege,26,m2x,予選H組,1,東京農業大学,02:03.23,03:44.81,06:33.86,08:43.16,5,
251,2000,intercollege,26,m2x,予選H組,6,,,,,,,
252,2000,intercollege,78,m2x,敗復A組,4,金沢大学,01:47.30,03:39.04,05:28.76,07:17.58,1,->Semi-Final
253,2000,intercollege,78,m2x,敗復A組,2,新潟大学,01:49.74,03:42.82,05:35.78,07:25.11,2,
254,2000,intercollege,78,m2x,敗復A組,3,龍谷大学,01:48.57,03:41.09,05:34.54,07:25.75,3,
255,2000,intercollege,78,m2x,敗復A組,5,鳥取大学,01:51.57,03:48.10,05:46.54,07:46.83,4,
256,2000,intercollege,78,m2x,敗復A組,1,,,,,,,
257,2000,intercollege,78,m2x,敗復A組,6,,,,,,,
258,2000,intercollege,79,m2x,敗復B組,4,一橋大学,01:44.16,03:33.30,05:25.66,07:18.50,1,->Semi-Final
259,2000,intercollege,79,m2x,敗復B組,3,香川大学,01:48.36,03:41.24,05:33.64,07:26.34,2,
260,2000,intercollege,79,m2x,敗復B組,5,広島修道大学,01:52.31,03:48.18,05:42.25,07:33.40,3,
261,2000,intercollege,79,m2x,敗復B組,2,東京大学,01:51.24,03:50.09,05:48.91,07:41.88,4,
262,2000,intercollege,79,m2x,敗復B組,1,,,,,,,
263,2000,intercollege,79,m2x,敗復B組,6,,,,,,,
