,year,block,sex,category,order,name,time,age,team
940,2011,A_hokushin,M,13～15才,22,植野 公貴,08:00.3,14,大沢野中学校
941,2011,A_hokushin,M,13～15才,23,田中 慎也,08:01.1,14,津幡南中学校
942,2011,A_hokushin,M,13～15才,24,鎌田 拓弥,08:01.6,14,大沢野中学校
943,2011,A_hokushin,M,13～15才,25,金丸 颯斗,08:02.0,14,今津中学校
944,2011,A_hokushin,M,13～15才,26,江本 拓斗,08:03.2,14,大沢野中学校
945,2011,A_hokushin,M,13～15才,27,覺知 孝介,08:04.1,14,津幡南中学校
946,2011,A_hokushin,M,13～15才,28,本村 祐貴,08:04.6,14,小松市立丸内中学校
947,2011,A_hokushin,M,13～15才,29,紺谷 和博,08:05.6,13,津幡南中学校
948,2011,A_hokushin,M,13～15才,30,野口 拓己,08:07.5,13,楡原中学校
949,2011,A_hokushin,M,13～15才,31,喜多 心世,08:08.9,14,津幡南中学校
950,2011,A_hokushin,M,13～15才,32,久保 慶悟,08:09.7,14,津幡南中学校
951,2011,A_hokushin,M,13～15才,33,坂 純一,08:10.0,14,津幡南中学校
952,2011,A_hokushin,M,13～15才,34,桂田 敏光,08:12.9,14,今津中学校
953,2011,A_hokushin,M,13～15才,35,二本松 慎也,08:13.2,13,大沢野中学校
954,2011,A_hokushin,M,13～15才,36,中山 壮太,08:13.3,13,今津中学校
955,2011,A_hokushin,M,13～15才,37,能登 達也,08:13.8,13,大沢野中学校
956,2011,A_hokushin,M,13～15才,38,相良 太壱,08:14.3,14,津幡南中学校
957,2011,A_hokushin,M,13～15才,39,福島 幸大,08:15.2,13,小松市立丸内中学校
958,2011,A_hokushin,M,13～15才,40,山田 泰平,08:15.5,14,津幡南中学校
959,2011,A_hokushin,M,13～15才,41,河合 辰ノ介,08:19.7,14,神戸ボートクラブ
960,2011,A_hokushin,M,13～15才,42,上田 柊人,08:19.9,13,大沢野中学校
961,2011,A_hokushin,M,13～15才,43,山本 怜也,08:20.3,14,今津中学校
962,2011,A_hokushin,M,13～15才,44,中蔵 真也,08:21.0,13,小松市立丸内中学校
963,2011,A_hokushin,M,13～15才,45,市川 智也,08:22.4,14,今津中学校
964,2011,A_hokushin,M,13～15才,46,北村 和寛,08:23.5,13,小松市立丸内中学校
965,2011,A_hokushin,M,13～15才,47,墨屋 敬次郎,08:25.5,13,小松市立丸内中学校
966,2011,A_hokushin,M,13～15才,48,城内 大助,08:26.2,13,今津中学校
967,2011,A_hokushin,M,13～15才,49,水井 隼斗,08:26.5,14,楡原中学校
968,2011,A_hokushin,M,13～15才,50,土田 湧也,08:30.2,14,津幡南中学校
969,2011,A_hokushin,M,13～15才,51,大野 仁之,08:32.4,13,大沢野中学校
970,2011,A_hokushin,M,13～15才,52,湯浅 崇弘,08:32.8,14,津幡南中学校
971,2011,A_hokushin,M,13～15才,53,宮崎 大輔,08:33.0,13,小松市立丸内中学校
972,2011,A_hokushin,M,13～15才,54,知場 直人,08:34.3,14,美浜中学校
973,2011,A_hokushin,M,13～15才,55,橋本 凌輔,08:34.4,13,今津中学校
974,2011,A_hokushin,M,13～15才,56,中川 貴博,08:35.9,13,大沢野中学校
975,2011,A_hokushin,M,13～15才,57,大林 尚文,08:37.0,13,大沢野中学校
976,2011,A_hokushin,M,13～15才,58,辻 将史,08:38.4,14,今津中学校
977,2011,A_hokushin,M,13～15才,59,松岡 健太郎,08:38.9,14,今津中学校
978,2011,A_hokushin,M,13～15才,60,古谷 幸之輔,08:39.1,14,今津中学校
979,2011,A_hokushin,M,13～15才,61,波岡 幸之助,08:40.1,14,津幡南中学校
980,2011,A_hokushin,M,13～15才,62,清水 光太朗,08:43.4,14,津幡南中学校
981,2011,A_hokushin,M,13～15才,63,鳥居 大暉,08:44.2,13,美浜中学校
982,2011,A_hokushin,M,13～15才,64,大森 智貴,08:48.1,14,今津中学校
983,2011,A_hokushin,M,13～15才,65,辰川 直哉,08:48.2,14,津幡南中学校
984,2011,A_hokushin,M,13～15才,66,松原 陸,08:50.3,13,津幡南中学校
985,2011,A_hokushin,M,13～15才,67,伊東 英彦,08:52.3,13,今津中学校
986,2011,A_hokushin,M,13～15才,68,中川 侑也,08:55.1,14,津幡南中学校
987,2011,A_hokushin,M,13～15才,69,高橋 侑也,08:57.1,13,小松市立丸内中学校
988,2011,A_hokushin,M,13～15才,70,山崎 光星,08:59.8,13,大沢野中学校
989,2011,A_hokushin,M,13～15才,71,菅井 潤之佑,09:01.1,13,小松市立丸内中学校
990,2011,A_hokushin,M,13～15才,72,森清 公紀,09:03.1,13,大沢野中学校
991,2011,A_hokushin,M,13～15才,73,的場 大輝,09:08.3,13,津幡南中学校
992,2011,A_hokushin,M,13～15才,74,犬丸 偉胤,09:08.8,13,小松市立丸内中学校
993,2011,A_hokushin,M,13～15才,75,岩見 真也,09:10.0,13,楡原中学校
994,2011,A_hokushin,M,13～15才,76,高瀬 北斗,09:12.1,13,大沢野中学校
995,2011,A_hokushin,M,13～15才,77,大道 和雄貴,09:12.9,14,今津中学校
996,2011,A_hokushin,M,13～15才,77,松本 誠也,09:12.9,13,今津中学校
997,2011,A_hokushin,M,13～15才,79,若山 開渡,09:19.8,13,小松市立丸内中学校
998,2011,A_hokushin,M,13～15才,80,渡邉 雅基,09:21.6,14,小松市立丸内中学校
999,2011,A_hokushin,M,13～15才,81,前川 大知,09:22.7,14,今津中学校
1000,2011,A_hokushin,M,13～15才,82,三輪 拓斗,09:25.7,13,神戸ボートクラブ
1001,2011,A_hokushin,M,13～15才,83,永井 将平,09:31.4,13,美浜中学校
1002,2011,A_hokushin,M,13～15才,84,大田 康博,09:42.3,13,小松市立丸内中学校
1003,2011,A_hokushin,M,13～15才,85,宮田 大河,09:46.2,13,津幡南中学校
1004,2011,A_hokushin,M,13～15才,86,森 洋貴,09:49.6,13,今津中学校
1005,2011,A_hokushin,M,13～15才,87,園部 暢之,09:51.2,13,小松市立丸内中学校
1006,2011,A_hokushin,M,13～15才,88,井上 裕太,10:40.0,13,今津中学校
1007,2011,A_hokushin,M,13～15才,89,水野 弘将,10:58.2,13,津幡南中学校
1008,2011,A_hokushin,M,13～15才,90,高木 翔平,11:06.7,14,今津中学校
1009,2011,A_hokushin,M,16～18才,1,武田 和樹,06:35.1,17,小浜水産高校
1010,2011,A_hokushin,M,16～18才,2,水本 郁人,06:38.9,17,富山東高校
1011,2011,A_hokushin,M,16～18才,3,濱上 裕士,06:42.2,18,小浜水産高校
1012,2011,A_hokushin,M,16～18才,4,大崎 翔平,06:46.1,17,美方高校
1013,2011,A_hokushin,M,16～18才,5,田中 雅人,06:48.8,18,美方高校
1014,2011,A_hokushin,M,16～18才,6,木下 晃輔,06:48.9,17,八尾高校
1015,2011,A_hokushin,M,16～18才,7,東 祐太朗,06:50.6,17,小松明峰高校
1016,2011,A_hokushin,M,16～18才,8,高木 利也,06:52.3,17,若狭高校
1017,2011,A_hokushin,M,16～18才,9,中道 孝之,06:53.0,17,若狭高校
1018,2011,A_hokushin,M,16～18才,10,和多田 大樹,06:54.9,17,敦賀工業高校
1019,2011,A_hokushin,M,16～18才,11,大川 盛也,06:55.8,16,若狭高校
1020,2011,A_hokushin,M,16～18才,12,森中 颯太,06:56.7,17,小松明峰高校
1021,2011,A_hokushin,M,16～18才,13,丹羽 克斗,06:57.3,17,敦賀工業高校
1022,2011,A_hokushin,M,16～18才,14,中山 晃輔,06:57.5,17,八尾高校
1023,2011,A_hokushin,M,16～18才,15,竹内 陽平,06:58.0,17,小松高校
1024,2011,A_hokushin,M,16～18才,16,大同 正治,06:58.3,17,敦賀工業高校
1025,2011,A_hokushin,M,16～18才,17,志賀 賀 巧,06:59.5,16,美方高校
1026,2011,A_hokushin,M,16～18才,18,飯田 拓磨,06:59.7,17,敦賀工業高校
1027,2011,A_hokushin,M,16～18才,18,池野 北斗,06:59.7,17,若狭高校
1028,2011,A_hokushin,M,16～18才,20,谷村 鴻次,06:59.8,16,小松高校
1029,2011,A_hokushin,M,16～18才,21,大西 一輝,07:01.4,16,美方高校
1030,2011,A_hokushin,M,16～18才,22,杉田 大,07:01.5,17,富山工業高校
1031,2011,A_hokushin,M,16～18才,23,北村 将嘉,07:01.8,16,小松明峰高校
1032,2011,A_hokushin,M,16～18才,24,大山 公之助,07:02.0,18,美方高校
1033,2011,A_hokushin,M,16～18才,25,渡邊 裕夢,07:02.9,17,富山工業高校
1034,2011,A_hokushin,M,16～18才,26,柳澤 駿介,07:03.0,17,富山工業高校
1035,2011,A_hokushin,M,16～18才,27,荒木 祥太,07:05.3,18,美方高校
1036,2011,A_hokushin,M,16～18才,28,出口 斗紀哉,07:05.4,17,小浜水産高校
1037,2011,A_hokushin,M,16～18才,29,戸川 翔太,07:05.9,16,八尾高校
1038,2011,A_hokushin,M,16～18才,30,田畠 大輝,07:06.2,17,津幡高校
1039,2011,A_hokushin,M,16～18才,31,炭谷 智史,07:06.7,17,八尾高校
1040,2011,A_hokushin,M,16～18才,32,田村 歩夢,07:07.1,17,八尾高校
1041,2011,A_hokushin,M,16～18才,33,岩本 拓馬,07:07.3,16,若狭高校
1042,2011,A_hokushin,M,16～18才,34,阿部 翔太郎,07:07.8,17,美方高校
1043,2011,A_hokushin,M,16～18才,35,中川 祥,07:08.5,16,龍谷富山高校
1044,2011,A_hokushin,M,16～18才,36,山口 友輔,07:10.7,17,若狭高校
1045,2011,A_hokushin,M,16～18才,37,北川 裕起,07:10.8,16,八尾高校
1046,2011,A_hokushin,M,16～18才,38,武田 和大,07:11.1,17,美方高校
1047,2011,A_hokushin,M,16～18才,38,中島 大,07:11.1,16,小松高校
1048,2011,A_hokushin,M,16～18才,40,安原 浩紀,07:12.6,17,敦賀工業高校
1049,2011,A_hokushin,M,16～18才,41,川崎 友也,07:13.1,18,美方高校
1050,2011,A_hokushin,M,16～18才,42,大下 喬平,07:13.7,16,若狭高校
1051,2011,A_hokushin,M,16～18才,43,藤谷 魁人,07:16.6,16,八尾高校
1052,2011,A_hokushin,M,16～18才,44,東 遼平,07:17.5,16,小松明峰高校
1053,2011,A_hokushin,M,16～18才,45,大久保 和樹,07:17.13,17,敦賀工業高校
1054,2011,A_hokushin,M,16～18才,46,山田 要,07:18.2,17,若狭高校
1055,2011,A_hokushin,M,16～18才,47,牛腸 優介,07:19.0,17,小松高校
1056,2011,A_hokushin,M,16～18才,48,與沢 之輔,07:19.4,16,富山工業高校
1057,2011,A_hokushin,M,16～18才,49,大家 航平,07:19.5,16,富山工業高校
1058,2011,A_hokushin,M,16～18才,50,中野 雄大,07:20.2,17,敦賀工業高校
1059,2011,A_hokushin,M,16～18才,50,安田 直道,07:20.2,16,七尾高校
1060,2011,A_hokushin,M,16～18才,52,道場 昌太郎,07:21.3,16,若狭高校
1061,2011,A_hokushin,M,16～18才,53,大倉 悠暉,07:21.5,16,小松高校
1062,2011,A_hokushin,M,16～18才,54,市川 聖也,07:22.3,16,小浜水産高校
1063,2011,A_hokushin,M,16～18才,55,中村 拓磨,07:22.5,16,富山工業高校
1064,2011,A_hokushin,M,16～18才,56,中浦 皓太,07:22.8,17,小松明峰高校
1065,2011,A_hokushin,M,16～18才,57,野勢 健太,07:24.5,17,小浜水産高校
1066,2011,A_hokushin,M,16～18才,57,松口 優平,07:24.5,17,敦賀工業高校
1067,2011,A_hokushin,M,16～18才,59,窪田 純也,07:24.8,17,敦賀工業高校
1068,2011,A_hokushin,M,16～18才,60,平 浩一,07:25.7,17,七尾高校
1069,2011,A_hokushin,M,16～18才,61,鰐渕 智之,07:25.8,17,七尾高校
1070,2011,A_hokushin,M,16～18才,62,臼井 安典,07:26.1,16,小浜水産高校
1071,2011,A_hokushin,M,16～18才,63,山平 裕弥,07:26.5,16,富山工業高校
1072,2011,A_hokushin,M,16～18才,64,坂本 猛流,07:26.7,17,敦賀工業高校
1073,2011,A_hokushin,M,16～18才,64,知場 宏太,07:26.7,16,美方高校
1074,2011,A_hokushin,M,16～18才,66,本南 研人,07:26.8,16,小松高校
1075,2011,A_hokushin,M,16～18才,67,村田 直生,07:27.2,16,美方高校
1076,2011,A_hokushin,M,16～18才,68,小柿 貴愛,07:28.2,16,若狭高校
1077,2011,A_hokushin,M,16～18才,69,岡本 晃,07:28.4,16,若狭高校
1078,2011,A_hokushin,M,16～18才,70,惣島 大樹,07:29.2,17,小松高校
1079,2011,A_hokushin,M,16～18才,71,寺西 航司,07:29.5,17,津幡高校
1080,2011,A_hokushin,M,16～18才,72,野村 拓也,07:29.9,16,小浜水産高校
1081,2011,A_hokushin,M,16～18才,73,角田 航,07:30.0,17,敦賀工業高校
1082,2011,A_hokushin,M,16～18才,74,中條 亜星,07:30.1,17,敦賀工業高校
1083,2011,A_hokushin,M,16～18才,75,松浦 健太,07:30.8,17,八尾高校
1084,2011,A_hokushin,M,16～18才,76,竹阪 伊織,07:30.9,17,敦賀工業高校
1085,2011,A_hokushin,M,16～18才,77,中川 勇馬,07:31.8,17,美方高校
1086,2011,A_hokushin,M,16～18才,78,永井 将也,07:33.0,18,敦賀工業高校
1087,2011,A_hokushin,M,16～18才,79,梅林 大輔,07:33.1,17,美方高校
1088,2011,A_hokushin,M,16～18才,80,湊川 晃平,07:33.3,16,富山工業高校
1089,2011,A_hokushin,M,16～18才,81,中川 拓真,07:33.4,16,小松高校
1090,2011,A_hokushin,M,16～18才,82,野原 啓,07:34.3,18,美方高校
1091,2011,A_hokushin,M,16～18才,83,吉田 健人,07:34.5,16,小松高校
1092,2011,A_hokushin,M,16～18才,84,中村 圭佑,07:35.5,17,美方高校
1093,2011,A_hokushin,M,16～18才,85,渡辺 将,07:35.8,16,八尾高校
1094,2011,A_hokushin,M,16～18才,86,馬野 公宜,07:35.9,16,美方高校
1095,2011,A_hokushin,M,16～18才,87,今坂 圭佑,07:36.3,16,小松明峰高校
1096,2011,A_hokushin,M,16～18才,88,﨑川 輔,07:36.7,16,小松高校
1097,2011,A_hokushin,M,16～18才,89,寺瀨 公祐,07:37.1,16,小松高校
1098,2011,A_hokushin,M,16～18才,90,寺田 聖,07:37.3,17,七尾高校
1099,2011,A_hokushin,M,16～18才,91,田中 友基,07:37.5,16,不二越工業高校
1100,2011,A_hokushin,M,16～18才,92,山﨑 豊,07:38.1,16,八尾高校
1101,2011,A_hokushin,M,16～18才,93,水野 孝昭,07:38.9,16,美方高校
1102,2011,A_hokushin,M,16～18才,94,角 和弥,07:39.0,16,津幡高校
1103,2011,A_hokushin,M,16～18才,95,川部 真太朗,07:39.7,18,敦賀工業高校
1104,2011,A_hokushin,M,16～18才,96,知念 享志,07:40.0,16,美方高校
1105,2011,A_hokushin,M,16～18才,97,今井 康介,07:40.7,17,七尾高校
1106,2011,A_hokushin,M,16～18才,98,松井 直,07:41.0,17,小松明峰高校
1107,2011,A_hokushin,M,16～18才,99,杉村 裕樹,07:42.4,17,小松明峰高校
1108,2011,A_hokushin,M,16～18才,100,坪野 友太朗,07:42.5,16,七尾高校
1109,2011,A_hokushin,M,16～18才,101,木下 孝浩,07:45.7,16,小松高校
1110,2011,A_hokushin,M,16～18才,102,平林 英大,07:46.5,16,七尾高校
1111,2011,A_hokushin,M,16～18才,103,村岡 航輔,07:47.2,16,小松大谷高等学校
1112,2011,A_hokushin,M,16～18才,104,泉 澄弥,07:49.0,16,八尾高校
1113,2011,A_hokushin,M,16～18才,105,宮向 将吾,07:52.5,16,七尾高校
1114,2011,A_hokushin,M,16～18才,106,金津 聖也,07:53.8,17,津幡高校
1115,2011,A_hokushin,M,16～18才,107,浅田 竜二,07:54.7,17,津幡高校
1116,2011,A_hokushin,M,16～18才,108,福島 達也,07:55.2,16,小松明峰高校
1117,2011,A_hokushin,M,16～18才,108,松尾 吉祐,07:55.2,16,小浜水産高校
1118,2011,A_hokushin,M,16～18才,110,井上 宏生,07:55.9,16,七尾高校
1119,2011,A_hokushin,M,16～18才,111,髙山 晟,07:56.3,16,七尾高校
1120,2011,A_hokushin,M,16～18才,112,平井 大輝,07:56.4,16,七尾高校
1121,2011,A_hokushin,M,16～18才,113,北出 祥一朗,07:56.8,16,小松高校
1122,2011,A_hokushin,M,16～18才,114,広見 怜,07:58.2,17,小松高校
1123,2011,A_hokushin,M,16～18才,115,小森 康平,07:58.8,16,八尾高校
1124,2011,A_hokushin,M,16～18才,116,北口 武志,07:59.3,17,小松高校
1125,2011,A_hokushin,M,16～18才,117,村井 孝太,08:00.8,17,小松明峰高校
1126,2011,A_hokushin,M,16～18才,118,参納 史匡,08:06.5,16,八尾高校
1127,2011,A_hokushin,M,16～18才,119,河原 弘樹,08:07.2,16,小松高校
1128,2011,A_hokushin,M,16～18才,120,北出 和正,08:13.0,16,小松高校
1129,2011,A_hokushin,M,16～18才,121,大鴨 拓真,08:16.7,16,八尾高校
1130,2011,A_hokushin,M,16～18才,122,成合 諒太,08:17.5,16,小松市立高等学校
1131,2011,A_hokushin,M,16～18才,123,中谷 翔太,08:27.4,16,小浜水産高校
1132,2011,A_hokushin,M,16～18才,124,佐分 雄祐,08:35.9,16,小松高校
1133,2011,A_hokushin,M,19～29才：軽量級,1,高野 雄也,06:31.3,28,東レ滋賀
1134,2011,A_hokushin,M,19～29才：軽量級,2,川南 友樹,06:34.6,24,東レ滋賀
1135,2011,A_hokushin,M,19～29才：軽量級,3,槻木 裕太,06:34.8,21,東レ滋賀
1136,2011,A_hokushin,M,19～29才：軽量級,4,三野 友継,06:40.5,21,立命館大学
1137,2011,A_hokushin,M,19～29才：軽量級,5,山本 浩登,06:42.6,20,富山国際大学
1138,2011,A_hokushin,M,19～29才：軽量級,6,出原 勇太,06:42.9,22,東レ滋賀
1139,2011,A_hokushin,M,19～29才：軽量級,7,亀田 祥平,06:43.5,20,立命館大学
1140,2011,A_hokushin,M,19～29才：軽量級,8,渡邉 陽太,06:44.5,20,立命館大学
1141,2011,A_hokushin,M,19～29才：軽量級,9,濱口 源輝,06:44.9,19,立命館大学
1142,2011,A_hokushin,M,19～29才：軽量級,10,森田 広夢,06:45.3,20,富山国際大学
1143,2011,A_hokushin,M,19～29才：軽量級,11,岡部 政憲,06:46.4,19,立命館大学
1144,2011,A_hokushin,M,19～29才：軽量級,12,西崎 瑛一,06:46.6,20,立命館大学
1145,2011,A_hokushin,M,19～29才：軽量級,13,矢地 謙太郎,06:47.3,24,瀬田漕艇クラブ
1146,2011,A_hokushin,M,19～29才：軽量級,14,荒井 洸二,06:48.0,21,富山国際大学
1147,2011,A_hokushin,M,19～29才：軽量級,15,繁田 涼,06:50.0,19,関西電力美浜
1148,2011,A_hokushin,M,19～29才：軽量級,16,鹿谷 敬祐,06:52.1,25,関西電力美浜
1149,2011,A_hokushin,M,19～29才：軽量級,17,倉谷 郁也,06:54.9,23,関西電力美浜
1150,2011,A_hokushin,M,19～29才：軽量級,18,藤井 恒太,06:55.5,19,岐阜経済大学
1151,2011,A_hokushin,M,19～29才：軽量級,19,松尾 歩,06:56.5,20,岐阜経済大学
1152,2011,A_hokushin,M,19～29才：軽量級,20,真下 晃祐,06:57.3,20,岐阜経済大学
1153,2011,A_hokushin,M,19～29才：軽量級,21,菅原 佑亮,06:58.0,19,立命館大学
1154,2011,A_hokushin,M,19～29才：軽量級,22,三好 一裕,07:01.9,19,富山国際大学
1155,2011,A_hokushin,M,19～29才：軽量級,23,根本 真澄,07:02.7,20,富山国際大学
1156,2011,A_hokushin,M,19～29才：軽量級,24,箕口 昌杜,07:08.9,20,金沢大学
1157,2011,A_hokushin,M,19～29才：軽量級,25,鈴木 崇也,07:13.5,20,金沢大学
1158,2011,A_hokushin,M,19～29才：軽量級,26,中野 捷平,07:16.6,20,金沢大学
1159,2011,A_hokushin,M,19～29才：軽量級,27,高木 紹光,07:17.6,19,岐阜経済大学
1160,2011,A_hokushin,M,19～29才：軽量級,28,齋藤 涼平,07:18.1,20,岐阜経済大学
1161,2011,A_hokushin,M,19～29才：軽量級,29,名取 大地,07:21.4,19,富山国際大学
1162,2011,A_hokushin,M,19～29才：軽量級,30,河原 康宏,07:27.5,19,金沢大学
1163,2011,A_hokushin,M,19～29才：軽量級,31,高嶋 大貴,07:29.7,19,岐阜経済大学
1164,2011,A_hokushin,M,40～49才：軽量級,1,奥村 外与彦,07:39.1,45,加賀梨RC
1165,2011,A_hokushin,M,50～59才：軽量級,1,太田 俊二,07:33.9,50,瀬田漕艇クラブ
1166,2011,A_hokushin,M,60～69才：軽量級,1,安達 温二,07:14.1,65,瀬田漕艇クラブ
1167,2011,A_hokushin,M,60～69才：軽量級,2,大江 洋造,07:45.5,62,MBCパルテ会
1168,2011,A_hokushin,M,19～29才：オープン,1,長田 福馬,06:26.6,20,関西電力美浜
1169,2011,A_hokushin,M,19～29才：オープン,2,奥村 強司,06:38.2,24,東レ滋賀
1170,2011,A_hokushin,M,19～29才：オープン,3,山口 将平,06:45.3,20,龍谷大学
1171,2011,A_hokushin,M,19～29才：オープン,4,竹下 修平,06:48.4,20,岐阜経済大学
1172,2011,A_hokushin,M,19～29才：オープン,5,澤 裕樹,06:48.6,26,東レ滋賀
1173,2011,A_hokushin,M,19～29才：オープン,6,加藤 隆一,06:50.6,19,富山国際大学
1174,2011,A_hokushin,M,19～29才：オープン,7,岸 栄作,06:55.7,20,岐阜経済大学
1175,2011,A_hokushin,M,19～29才：オープン,8,渡邊 慈済,07:06.6,20,岐阜経済大学
1176,2011,A_hokushin,M,40～49才：オープン,1,京 基樹,07:05.2,43,瀬田漕艇クラブ
